EventName,ID,LocationCount,TIV,Loss_GU,Loss_GR,Loss_RF,Loss_RL,EventRate
KCC_RICE_US_NE_Background2595_Loc001_60_R00250_FFE,9.00939E+18,260716,96635015450,21111342672,20924939611,20924939611,20924939611,3.94529E-06
KCC_RICE_US_NE_Background2373_Loc001_60_R00250_FFE,9.00939E+18,78855,23795775860,1781602072,1733508295,1733508295,1733508295,1.63687E-06
KCC_RICE_US_NE_Background2429_Loc001_60_R00250_FFE,9.00939E+18,122032,37765581800,8370053669,8298086402,8298086402,8298086402,2.35038E-06
KCC_RICE_US_NE_Background2600_Loc001_60_R00250_FFE,9.00939E+18,326074,1.40325E+11,47580734796,47294795011,47294795011,47294795011,3.52557E-06
KCC_RICE_US_NE_Background2309_Loc001_60_R00250_FFE,9.00939E+18,66645,15954487620,7532920280,7455021564,7455021564,7455021564,1.39904E-06
KCC_RICE_US_NE_Background2494_Loc001_60_R00250_FFE,9.00939E+18,285833,1.0513E+11,17911979652,17710719016,17710719016,17710719016,1.91668E-06
KCC_RICE_US_NE_Background2318_Loc001_60_R00250_FFE,9.00939E+18,132259,36719184190,18263384239,18127010398,18127010398,18127010398,0.000001455
KCC_RICE_US_NE_Background2304_Loc001_60_R00250_FFE,9.00939E+18,421782,1.26595E+11,34352753457,33995058665,33995058665,33995058665,1.63687E-06
KCC_RICE_US_NE_Background3007_Loc001_60_R00250_FFE,9.00939E+18,200980,51011172840,14828592457,14642672455,14642672455,14642672455,1.24514E-06
KCC_RICE_US_NE_Background3366_Loc001_55_R00100_FFE,9.00939E+18,57805,17587280560,42132035.1,34227969.47,34227969.47,34227969.47,1.08981E-06
KCC_RICE_US_NE_Background3545_Loc001_55_R00100_FFE,9.00939E+18,141390,57294341406,16241345632,16124835411,16124835411,16124835411,1.93404E-06
KCC_RICE_US_NE_Background3806_Loc001_55_R00100_FFE,9.00939E+18,87289,21464477545,7276762992,7193760338,7193760338,7193760338,1.71914E-06
KCC_RICE_US_NE_Background3810_Loc001_55_R00100_FFE,9.00939E+18,124731,42284646710,9019587814,8929214780,8929214780,8929214780,2.36382E-06
KCC_RICE_US_NE_Background3625_Loc001_55_R00100_FFE,9.00939E+18,24899,8016303510,8175580.318,7284811.903,7284811.903,7284811.903,1.28936E-06
KCC_RICE_US_NE_Background3620_Loc001_55_R00100_FFE,9.00939E+18,57525,14242469720,2437597344,2400317730,2400317730,2400317730,1.5503E-06
